;id;open tasks;sink;source;time;x;y
3587;77;[1],[1];(11, 4);(0, 10);181;5;8
3588;78;[3],[2];(11, 10);(0, 10);181;3;3
3589;79;[1],[1];(11, 4);(0, 10);181;3;9
3590;80;[2],[2];(11, 10);(0, 10);181;5;11
3591;81;[1],[2];(11, 4);(0, 10);181;1;8
3592;82;[1],[3];(11, 4);(0, 4);181;1;3
3593;83;[1],[3];(11, 4);(0, 1);181;0;1
3594;84;[1],[3];(11, 7);(0, 1);181;0;1
3595;85;[1],[2];(11, 7);(0, 10);181;0;10
3596;86;[2],[3];(11, 7);(0, 7);181;0;7
3597;87;[1],[3];(11, 1);(0, 1);181;0;1
3598;88;[1],[2];(11, 1);(0, 7);181;0;7
3599;89;[2],[1];(11, 7);(0, 4);181;0;4
3600;68;[3],[1];(11, 1);(0, 7);182;5;1
3601;71;[2],[3];(11, 7);(0, 7);182;4;7
3602;72;[2],[3];(11, 7);(0, 4);182;4;8
3603;73;[2],[1];(11, 7);(0, 7);182;4;10
3604;74;[2],[3];(11, 4);(0, 7);182;4;10
3605;75;[3],[2];(11, 10);(0, 1);182;5;1
3606;76;[3],[3];(11, 10);(0, 10);182;4;1
3607;77;[1],[1];(11, 4);(0, 10);182;5;8
3608;78;[3],[2];(11, 10);(0, 10);182;3;3
3609;79;[1],[1];(11, 4);(0, 10);182;3;9
3610;80;[2],[2];(11, 10);(0, 10);182;5;11
3611;81;[1],[2];(11, 4);(0, 10);182;1;8
3612;82;[1],[3];(11, 4);(0, 4);182;1;3
3613;83;[1],[3];(11, 4);(0, 1);182;0;1
3614;84;[1],[3];(11, 7);(0, 1);182;0;1
3615;85;[1],[2];(11, 7);(0, 10);182;0;10
3616;86;[2],[3];(11, 7);(0, 7);182;0;7
3617;87;[1],[3];(11, 1);(0, 1);182;0;1
3618;88;[1],[2];(11, 1);(0, 7);182;0;7
3619;89;[2],[1];(11, 7);(0, 4);182;0;4
3620;68;[3],[1];(11, 1);(0, 7);183;5;1
3621;71;[2],[3];(11, 7);(0, 7);183;4;7
3622;72;[2],[3];(11, 7);(0, 4);183;4;8
3623;73;[2],[1];(11, 7);(0, 7);183;4;10
3624;74;[2],[3];(11, 4);(0, 7);183;4;10
3625;75;[3],[2];(11, 10);(0, 1);183;5;1
3626;76;[3],[3];(11, 10);(0, 10);183;4;1
3627;77;[1],[1];(11, 4);(0, 10);183;5;8
3628;78;[3],[2];(11, 10);(0, 10);183;3;3
3629;79;[1],[1];(11, 4);(0, 10);183;3;9
3630;80;[2],[2];(11, 10);(0, 10);183;5;11
3631;81;[1],[2];(11, 4);(0, 10);183;1;8
3632;82;[1],[3];(11, 4);(0, 4);183;1;3
3633;83;[1],[3];(11, 4);(0, 1);183;0;1
3634;84;[1],[3];(11, 7);(0, 1);183;0;1
3635;85;[1],[2];(11, 7);(0, 10);183;0;10
3636;86;[2],[3];(11, 7);(0, 7);183;0;7
3637;87;[1],[3];(11, 1);(0, 1);183;0;1
3638;88;[1],[2];(11, 1);(0, 7);183;0;7
3639;89;[2],[1];(11, 7);(0, 4);183;0;4
3640;68;[3],[1];(11, 1);(0, 7);184;5;1
3641;71;[2],[3];(11, 7);(0, 7);184;4;7
3642;72;[2],[3];(11, 7);(0, 4);184;4;8
3643;73;[2],[1];(11, 7);(0, 7);184;4;10
3644;74;[2],[3];(11, 4);(0, 7);184;4;10
3645;75;[3],[2];(11, 10);(0, 1);184;5;1
3646;76;[3],[3];(11, 10);(0, 10);184;4;1
3647;77;[1],[1];(11, 4);(0, 10);184;5;8
3648;78;[3],[2];(11, 10);(0, 10);184;3;3
3649;79;[1],[1];(11, 4);(0, 10);184;3;9
3650;80;[2],[2];(11, 10);(0, 10);184;5;11
3651;81;[1],[2];(11, 4);(0, 10);184;1;8
3652;82;[1],[3];(11, 4);(0, 4);184;1;3
3653;83;[1],[3];(11, 4);(0, 1);184;0;1
3654;84;[1],[3];(11, 7);(0, 1);184;0;1
3655;85;[1],[2];(11, 7);(0, 10);184;0;10
3656;86;[2],[3];(11, 7);(0, 7);184;0;7
3657;87;[1],[3];(11, 1);(0, 1);184;0;1
3658;88;[1],[2];(11, 1);(0, 7);184;0;7
3659;89;[2],[1];(11, 7);(0, 4);184;0;4
3660;68;[3],[1];(11, 1);(0, 7);185;5;1
3661;71;[2],[3];(11, 7);(0, 7);185;4;7
3662;72;[2],[3];(11, 7);(0, 4);185;4;8
3663;73;[2],[1];(11, 7);(0, 7);185;4;10
3664;74;[2],[3];(11, 4);(0, 7);185;4;10
3665;75;[3],[2];(11, 10);(0, 1);185;5;1
3666;76;[3],[3];(11, 10);(0, 10);185;4;1
3667;77;[1],[1];(11, 4);(0, 10);185;5;8
3668;78;[3],[2];(11, 10);(0, 10);185;3;3
3669;79;[1],[1];(11, 4);(0, 10);185;3;9
3670;80;[2],[2];(11, 10);(0, 10);185;5;11
3671;81;[1],[2];(11, 4);(0, 10);185;1;8
3672;82;[1],[3];(11, 4);(0, 4);185;1;3
3673;83;[1],[3];(11, 4);(0, 1);185;0;1
3674;84;[1],[3];(11, 7);(0, 1);185;0;1
3675;85;[1],[2];(11, 7);(0, 10);185;0;10
3676;86;[2],[3];(11, 7);(0, 7);185;0;7
3677;87;[1],[3];(11, 1);(0, 1);185;0;1
3678;88;[1],[2];(11, 1);(0, 7);185;0;7
3679;89;[2],[1];(11, 7);(0, 4);185;0;4
3680;68;[3],[1];(11, 1);(0, 7);186;5;1
3681;71;[2],[3];(11, 7);(0, 7);186;4;7
3682;72;[2],[3];(11, 7);(0, 4);186;4;8
3683;73;[2],[1];(11, 7);(0, 7);186;4;10
3684;74;[2],[3];(11, 4);(0, 7);186;4;10
3685;75;[3],[2];(11, 10);(0, 1);186;5;1
3686;76;[3],[3];(11, 10);(0, 10);186;4;1
3687;77;[1],[1];(11, 4);(0, 10);186;5;8
3688;78;[3],[2];(11, 10);(0, 10);186;3;3
3689;79;[1],[1];(11, 4);(0, 10);186;3;9
3690;80;[2],[2];(11, 10);(0, 10);186;5;11
3691;81;[1],[2];(11, 4);(0, 10);186;1;8
3692;82;[1],[3];(11, 4);(0, 4);186;1;3
3693;83;[1],[3];(11, 4);(0, 1);186;0;1
3694;84;[1],[3];(11, 7);(0, 1);186;0;1
3695;85;[1],[2];(11, 7);(0, 10);186;0;10
3696;86;[2],[3];(11, 7);(0, 7);186;0;7
3697;87;[1],[3];(11, 1);(0, 1);186;0;1
3698;88;[1],[2];(11, 1);(0, 7);186;0;7
3699;89;[2],[1];(11, 7);(0, 4);186;0;4
3700;68;[3],[1];(11, 1);(0, 7);187;5;1
3701;71;[2],[3];(11, 7);(0, 7);187;4;7
3702;72;[2],[3];(11, 7);(0, 4);187;4;8
3703;73;[2],[1];(11, 7);(0, 7);187;4;10
3704;74;[2],[3];(11, 4);(0, 7);187;4;10
3705;75;[3],[2];(11, 10);(0, 1);187;5;1
3706;76;[3],[3];(11, 10);(0, 10);187;4;1
3707;77;[1],[1];(11, 4);(0, 10);187;5;8
3708;78;[3],[2];(11, 10);(0, 10);187;3;3
3709;79;[1],[1];(11, 4);(0, 10);187;3;9
3710;80;[2],[2];(11, 10);(0, 10);187;5;11
3711;81;[1],[2];(11, 4);(0, 10);187;1;8
3712;82;[1],[3];(11, 4);(0, 4);187;1;3
3713;83;[1],[3];(11, 4);(0, 1);187;0;1
3714;84;[1],[3];(11, 7);(0, 1);187;0;1
3715;85;[1],[2];(11, 7);(0, 10);187;0;10
3716;86;[2],[3];(11, 7);(0, 7);187;0;7
3717;87;[1],[3];(11, 1);(0, 1);187;0;1
3718;88;[1],[2];(11, 1);(0, 7);187;0;7
3719;89;[2],[1];(11, 7);(0, 4);187;0;4
3720;68;[3],[1];(11, 1);(0, 7);188;5;1
3721;71;[2],[3];(11, 7);(0, 7);188;4;7
3722;72;[2],[3];(11, 7);(0, 4);188;4;8
3723;73;[2],[1];(11, 7);(0, 7);188;4;10
3724;74;[2],[3];(11, 4);(0, 7);188;4;10
3725;75;[3],[2];(11, 10);(0, 1);188;5;1
3726;76;[3],[3];(11, 10);(0, 10);188;4;1
3727;77;[1],[1];(11, 4);(0, 10);188;5;8
3728;78;[3],[2];(11, 10);(0, 10);188;3;3
3729;79;[1],[1];(11, 4);(0, 10);188;3;9
3730;80;[2],[2];(11, 10);(0, 10);188;5;11
3731;81;[1],[2];(11, 4);(0, 10);188;1;8
3732;82;[1],[3];(11, 4);(0, 4);188;1;3
3733;83;[1],[3];(11, 4);(0, 1);188;0;1
3734;84;[1],[3];(11, 7);(0, 1);188;0;1
3735;85;[1],[2];(11, 7);(0, 10);188;0;10
3736;86;[2],[3];(11, 7);(0, 7);188;0;7
3737;87;[1],[3];(11, 1);(0, 1);188;0;1
3738;88;[1],[2];(11, 1);(0, 7);188;0;7
3739;89;[2],[1];(11, 7);(0, 4);188;0;4
3740;68;[3],[1];(11, 1);(0, 7);189;5;1
3741;71;[2],[3];(11, 7);(0, 7);189;4;7
3742;72;[2],[3];(11, 7);(0, 4);189;4;8
3743;73;[2],[1];(11, 7);(0, 7);189;4;10
3744;74;[2],[3];(11, 4);(0, 7);189;4;10
3745;75;[3],[2];(11, 10);(0, 1);189;5;1
3746;76;[3],[3];(11, 10);(0, 10);189;4;1
3747;77;[1],[1];(11, 4);(0, 10);189;5;8
3748;78;[3],[2];(11, 10);(0, 10);189;3;3
3749;79;[1],[1];(11, 4);(0, 10);189;3;9
3750;80;[2],[2];(11, 10);(0, 10);189;5;11
3751;81;[1],[2];(11, 4);(0, 10);189;1;8
3752;82;[1],[3];(11, 4);(0, 4);189;1;3
3753;83;[1],[3];(11, 4);(0, 1);189;0;1
3754;84;[1],[3];(11, 7);(0, 1);189;0;1
3755;85;[1],[2];(11, 7);(0, 10);189;0;10
3756;86;[2],[3];(11, 7);(0, 7);189;0;7
3757;87;[1],[3];(11, 1);(0, 1);189;0;1
3758;88;[1],[2];(11, 1);(0, 7);189;0;7
3759;89;[2],[1];(11, 7);(0, 4);189;0;4
3760;68;[3],[1];(11, 1);(0, 7);190;5;1
3761;71;[2],[3];(11, 7);(0, 7);190;4;7
3762;72;[2],[3];(11, 7);(0, 4);190;4;8
3763;73;[2],[1];(11, 7);(0, 7);190;4;10
3764;74;[2],[3];(11, 4);(0, 7);190;4;10
3765;75;[3],[2];(11, 10);(0, 1);190;5;1
3766;76;[3],[3];(11, 10);(0, 10);190;4;1
3767;77;[1],[1];(11, 4);(0, 10);190;5;8
3768;78;[3],[2];(11, 10);(0, 10);190;3;3
3769;79;[1],[1];(11, 4);(0, 10);190;3;9
3770;80;[2],[2];(11, 10);(0, 10);190;5;11
3771;81;[1],[2];(11, 4);(0, 10);190;1;8
3772;82;[1],[3];(11, 4);(0, 4);190;1;3
3773;83;[1],[3];(11, 4);(0, 1);190;0;1
3774;84;[1],[3];(11, 7);(0, 1);190;0;1
3775;85;[1],[2];(11, 7);(0, 10);190;0;10
3776;86;[2],[3];(11, 7);(0, 7);190;0;7
3777;87;[1],[3];(11, 1);(0, 1);190;0;1
3778;88;[1],[2];(11, 1);(0, 7);190;0;7
3779;89;[2],[1];(11, 7);(0, 4);190;0;4
3780;68;[3],[1];(11, 1);(0, 7);191;5;1
3781;71;[2],[3];(11, 7);(0, 7);191;4;7
3782;72;[2],[3];(11, 7);(0, 4);191;4;8
3783;73;[2],[1];(11, 7);(0, 7);191;4;10
3784;74;[2],[3];(11, 4);(0, 7);191;4;10
3785;75;[3],[2];(11, 10);(0, 1);191;5;1
3786;76;[3],[3];(11, 10);(0, 10);191;4;1
3787;77;[1],[1];(11, 4);(0, 10);191;5;8
3788;78;[3],[2];(11, 10);(0, 10);191;3;3
3789;79;[1],[1];(11, 4);(0, 10);191;3;9
3790;80;[2],[2];(11, 10);(0, 10);191;5;11
3791;81;[1],[2];(11, 4);(0, 10);191;1;8
3792;82;[1],[3];(11, 4);(0, 4);191;1;3
3793;83;[1],[3];(11, 4);(0, 1);191;0;1
3794;84;[1],[3];(11, 7);(0, 1);191;0;1
3795;85;[1],[2];(11, 7);(0, 10);191;0;10
3796;86;[2],[3];(11, 7);(0, 7);191;0;7
3797;87;[1],[3];(11, 1);(0, 1);191;0;1
3798;88;[1],[2];(11, 1);(0, 7);191;0;7
3799;89;[2],[1];(11, 7);(0, 4);191;0;4
3800;68;[3],[1];(11, 1);(0, 7);192;5;1
3801;71;[2],[3];(11, 7);(0, 7);192;4;7
3802;72;[2],[3];(11, 7);(0, 4);192;4;8
3803;73;[2],[1];(11, 7);(0, 7);192;4;10
3804;74;[2],[3];(11, 4);(0, 7);192;4;10
3805;75;[3],[2];(11, 10);(0, 1);192;5;1
3806;76;[3],[3];(11, 10);(0, 10);192;4;1
3807;77;[1],[1];(11, 4);(0, 10);192;5;8
3808;78;[3],[2];(11, 10);(0, 10);192;3;3
3809;79;[1],[1];(11, 4);(0, 10);192;3;9
3810;80;[2],[2];(11, 10);(0, 10);192;5;11
3811;81;[1],[2];(11, 4);(0, 10);192;1;8
3812;82;[1],[3];(11, 4);(0, 4);192;1;3
3813;83;[1],[3];(11, 4);(0, 1);192;0;1
3814;84;[1],[3];(11, 7);(0, 1);192;0;1
3815;85;[1],[2];(11, 7);(0, 10);192;0;10
3816;86;[2],[3];(11, 7);(0, 7);192;0;7
3817;87;[1],[3];(11, 1);(0, 1);192;0;1
3818;88;[1],[2];(11, 1);(0, 7);192;0;7
3819;89;[2],[1];(11, 7);(0, 4);192;0;4
3820;68;[3],[1];(11, 1);(0, 7);193;5;1
3821;71;[2],[3];(11, 7);(0, 7);193;4;7
3822;72;[2],[3];(11, 7);(0, 4);193;4;8
3823;73;[2],[1];(11, 7);(0, 7);193;4;10
3824;74;[2],[3];(11, 4);(0, 7);193;4;10
3825;75;[3],[2];(11, 10);(0, 1);193;5;1
3826;76;[3],[3];(11, 10);(0, 10);193;4;1
3827;77;[1],[1];(11, 4);(0, 10);193;5;8
3828;78;[3],[2];(11, 10);(0, 10);193;3;3
3829;79;[1],[1];(11, 4);(0, 10);193;3;9
3830;80;[2],[2];(11, 10);(0, 10);193;5;11
3831;81;[1],[2];(11, 4);(0, 10);193;1;8
3832;82;[1],[3];(11, 4);(0, 4);193;1;3
3833;83;[1],[3];(11, 4);(0, 1);193;0;1
3834;84;[1],[3];(11, 7);(0, 1);193;0;1
3835;85;[1],[2];(11, 7);(0, 10);193;0;10
3836;86;[2],[3];(11, 7);(0, 7);193;0;7
3837;87;[1],[3];(11, 1);(0, 1);193;0;1
3838;88;[1],[2];(11, 1);(0, 7);193;0;7
3839;89;[2],[1];(11, 7);(0, 4);193;0;4
3840;68;[3],[1];(11, 1);(0, 7);194;5;1
3841;71;[2],[3];(11, 7);(0, 7);194;4;7
3842;72;[2],[3];(11, 7);(0, 4);194;4;8
3843;73;[2],[1];(11, 7);(0, 7);194;4;10
3844;74;[2],[3];(11, 4);(0, 7);194;4;10
3845;75;[3],[2];(11, 10);(0, 1);194;5;1
3846;76;[3],[3];(11, 10);(0, 10);194;4;1
3847;77;[1],[1];(11, 4);(0, 10);194;5;8
3848;78;[3],[2];(11, 10);(0, 10);194;3;3
3849;79;[1],[1];(11, 4);(0, 10);194;3;9
3850;80;[2],[2];(11, 10);(0, 10);194;5;11
3851;81;[1],[2];(11, 4);(0, 10);194;1;8
3852;82;[1],[3];(11, 4);(0, 4);194;1;3
3853;83;[1],[3];(11, 4);(0, 1);194;0;1
3854;84;[1],[3];(11, 7);(0, 1);194;0;1
3855;85;[1],[2];(11, 7);(0, 10);194;0;10
3856;86;[2],[3];(11, 7);(0, 7);194;0;7
3857;87;[1],[3];(11, 1);(0, 1);194;0;1
3858;88;[1],[2];(11, 1);(0, 7);194;0;7
3859;89;[2],[1];(11, 7);(0, 4);194;0;4
3860;68;[3],[1];(11, 1);(0, 7);195;5;1
3861;71;[2],[3];(11, 7);(0, 7);195;4;7
3862;72;[2],[3];(11, 7);(0, 4);195;4;8
3863;73;[2],[1];(11, 7);(0, 7);195;4;10
3864;74;[2],[3];(11, 4);(0, 7);195;4;10
3865;75;[3],[2];(11, 10);(0, 1);195;5;1
3866;76;[3],[3];(11, 10);(0, 10);195;4;1
3867;77;[1],[1];(11, 4);(0, 10);195;5;8
3868;78;[3],[2];(11, 10);(0, 10);195;3;3
3869;79;[1],[1];(11, 4);(0, 10);195;3;9
3870;80;[2],[2];(11, 10);(0, 10);195;5;11
3871;81;[1],[2];(11, 4);(0, 10);195;1;8
3872;82;[1],[3];(11, 4);(0, 4);195;1;3
3873;83;[1],[3];(11, 4);(0, 1);195;0;1
3874;84;[1],[3];(11, 7);(0, 1);195;0;1
3875;85;[1],[2];(11, 7);(0, 10);195;0;10
3876;86;[2],[3];(11, 7);(0, 7);195;0;7
3877;87;[1],[3];(11, 1);(0, 1);195;0;1
3878;88;[1],[2];(11, 1);(0, 7);195;0;7
3879;89;[2],[1];(11, 7);(0, 4);195;0;4
3880;68;[3],[1];(11, 1);(0, 7);196;5;1
3881;71;[2],[3];(11, 7);(0, 7);196;4;7
3882;72;[2],[3];(11, 7);(0, 4);196;4;8
3883;73;[2],[1];(11, 7);(0, 7);196;4;10
3884;74;[2],[3];(11, 4);(0, 7);196;4;10
3885;75;[3],[2];(11, 10);(0, 1);196;5;1
3886;76;[3],[3];(11, 10);(0, 10);196;4;1
3887;77;[1],[1];(11, 4);(0, 10);196;5;8
3888;78;[3],[2];(11, 10);(0, 10);196;3;3
3889;79;[1],[1];(11, 4);(0, 10);196;3;9
3890;80;[2],[2];(11, 10);(0, 10);196;5;11
3891;81;[1],[2];(11, 4);(0, 10);196;1;8
3892;82;[1],[3];(11, 4);(0, 4);196;1;3
3893;83;[1],[3];(11, 4);(0, 1);196;0;1
3894;84;[1],[3];(11, 7);(0, 1);196;0;1
3895;85;[1],[2];(11, 7);(0, 10);196;0;10
3896;86;[2],[3];(11, 7);(0, 7);196;0;7
3897;87;[1],[3];(11, 1);(0, 1);196;0;1
3898;88;[1],[2];(11, 1);(0, 7);196;0;7
3899;89;[2],[1];(11, 7);(0, 4);196;0;4
3900;68;[3],[1];(11, 1);(0, 7);197;5;1
3901;71;[2],[3];(11, 7);(0, 7);197;4;7
3902;72;[2],[3];(11, 7);(0, 4);197;4;8
3903;73;[2],[1];(11, 7);(0, 7);197;4;10
3904;74;[2],[3];(11, 4);(0, 7);197;4;10
3905;75;[3],[2];(11, 10);(0, 1);197;5;1
3906;76;[3],[3];(11, 10);(0, 10);197;4;1
3907;77;[1],[1];(11, 4);(0, 10);197;5;8
3908;78;[3],[2];(11, 10);(0, 10);197;3;3
3909;79;[1],[1];(11, 4);(0, 10);197;3;9
3910;80;[2],[2];(11, 10);(0, 10);197;5;11
3911;81;[1],[2];(11, 4);(0, 10);197;1;8
3912;82;[1],[3];(11, 4);(0, 4);197;1;3
3913;83;[1],[3];(11, 4);(0, 1);197;0;1
3914;84;[1],[3];(11, 7);(0, 1);197;0;1
3915;85;[1],[2];(11, 7);(0, 10);197;0;10
3916;86;[2],[3];(11, 7);(0, 7);197;0;7
3917;87;[1],[3];(11, 1);(0, 1);197;0;1
3918;88;[1],[2];(11, 1);(0, 7);197;0;7
3919;89;[2],[1];(11, 7);(0, 4);197;0;4
3920;68;[3],[1];(11, 1);(0, 7);198;5;1
3921;71;[2],[3];(11, 7);(0, 7);198;4;7
3922;72;[2],[3];(11, 7);(0, 4);198;4;8
3923;73;[2],[1];(11, 7);(0, 7);198;4;10
3924;74;[2],[3];(11, 4);(0, 7);198;4;10
3925;75;[3],[2];(11, 10);(0, 1);198;5;1
3926;76;[3],[3];(11, 10);(0, 10);198;4;1
3927;77;[1],[1];(11, 4);(0, 10);198;5;8
3928;78;[3],[2];(11, 10);(0, 10);198;3;3
3929;79;[1],[1];(11, 4);(0, 10);198;3;9
3930;80;[2],[2];(11, 10);(0, 10);198;5;11
3931;81;[1],[2];(11, 4);(0, 10);198;1;8
3932;82;[1],[3];(11, 4);(0, 4);198;1;3
3933;83;[1],[3];(11, 4);(0, 1);198;0;1
3934;84;[1],[3];(11, 7);(0, 1);198;0;1
3935;85;[1],[2];(11, 7);(0, 10);198;0;10
3936;86;[2],[3];(11, 7);(0, 7);198;0;7
3937;87;[1],[3];(11, 1);(0, 1);198;0;1
3938;88;[1],[2];(11, 1);(0, 7);198;0;7
3939;89;[2],[1];(11, 7);(0, 4);198;0;4
3940;68;[3],[1];(11, 1);(0, 7);199;5;1
3941;71;[2],[3];(11, 7);(0, 7);199;4;7
3942;72;[2],[3];(11, 7);(0, 4);199;4;8
3943;73;[2],[1];(11, 7);(0, 7);199;4;10
3944;74;[2],[3];(11, 4);(0, 7);199;4;10
3945;75;[3],[2];(11, 10);(0, 1);199;5;1
3946;76;[3],[3];(11, 10);(0, 10);199;4;1
3947;77;[1],[1];(11, 4);(0, 10);199;5;8
3948;78;[3],[2];(11, 10);(0, 10);199;3;3
3949;79;[1],[1];(11, 4);(0, 10);199;3;9
3950;80;[2],[2];(11, 10);(0, 10);199;5;11
3951;81;[1],[2];(11, 4);(0, 10);199;1;8
3952;82;[1],[3];(11, 4);(0, 4);199;1;3
3953;83;[1],[3];(11, 4);(0, 1);199;0;1
3954;84;[1],[3];(11, 7);(0, 1);199;0;1
3955;85;[1],[2];(11, 7);(0, 10);199;0;10
3956;86;[2],[3];(11, 7);(0, 7);199;0;7
3957;87;[1],[3];(11, 1);(0, 1);199;0;1
3958;88;[1],[2];(11, 1);(0, 7);199;0;7
3959;89;[2],[1];(11, 7);(0, 4);199;0;4
